market,symbol,year,entered_utc,side,level_timeframe,entry,stop,units,risk_dollars,share_of_the_days_budget,size_worked_out_from,what_happened,day_boundary_cut,pnl_dollars,result_x_risked
sp500,SPY,2018,2018-12-31 15:26:00,short,premarket_ny,249.0,250.1849,1436.998363,1702.7,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-70.0,-0.0411
sp500,SPY,2019,2019-01-07 15:25:00,long,15m,253.01,251.664699,1580.965179,2126.87,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,2341.64,1.101
sp500,QQQ,2019,2019-01-09 14:50:00,long,premarket_ny,160.3901,159.673961,2036.193193,1458.2,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1469.63,-1.0078
sp500,QQQ,2019,2019-01-17 15:14:00,long,premarket_ny,162.61,161.553739,1979.555131,2090.93,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,2255.32,1.0786
sp500,SPY,2019,2019-01-24 15:27:00,long,4h,263.89,262.443611,1563.1867,2260.98,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-2275.41,-1.0064
sp500,SPY,2019,2019-01-25 15:01:00,long,15m,265.85,265.083415,938.564144,719.49,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-126.05,-0.1752
sp500,QQQ,2019,2019-01-25 15:25:00,long,15m,164.81,163.933519,976.370825,855.77,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,316.57,0.3699
sp500,QQQ,2019,2019-01-28 15:19:00,long,prev_day,162.59,161.843741,1983.143579,1479.94,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1491.22,-1.0076
sp500,QQQ,2019,2019-02-12 15:01:00,long,london,170.25,169.312975,932.982755,874.23,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,689.51,0.7887
sp500,QQQ,2019,2019-02-15 15:24:00,long,15m,171.98,171.382802,929.994625,555.39,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-560.99,-1.0101
sp500,QQQ,2019,2019-02-19 14:51:00,long,premarket_ny,172.126,171.362787,924.005566,705.21,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,62.81,0.0891
sp500,SPY,2019,2019-02-19 15:25:00,long,premarket_ny,277.525,276.442248,888.630515,962.17,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,271.29,0.282
sp500,SPY,2019,2019-03-07 15:17:00,short,london,274.59,277.827459,926.780855,3000.42,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-351.82,-0.1173
sp500,QQQ,2019,2019-03-15 14:20:00,long,london,177.91,177.052209,893.806476,766.7,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,271.51,0.3541
sp500,QQQ,2019,2019-03-21 14:24:00,long,london,180.605,178.76194,1626.645449,2998.01,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,3186.08,1.0627
sp500,QQQ,2019,2019-03-26 13:52:00,long,london,180.15,178.201985,1588.072091,3093.59,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-3103.6,-1.0032
sp500,QQQ,2019,2019-03-28 14:21:00,long,15m,178.68,177.752132,1786.231499,1657.39,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1668.56,-1.0067
sp500,QQQ,2019,2019-03-29 14:09:00,long,premarket_ny,179.48,178.938452,1748.602983,946.95,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-957.94,-1.0116
sp500,SPY,2019,2019-04-09 14:06:00,long,prev_day,287.5,286.96125,419.045129,225.76,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-229.98,-1.0187
sp500,QQQ,2019,2019-04-09 14:06:00,long,premarket_ny,184.92,184.201508,420.157859,301.88,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-304.6,-1.009
sp500,SPY,2019,2019-04-23 14:12:00,long,premarket_ny,291.33,290.390867,1329.831268,1248.89,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,2120.82,1.6982
sp500,QQQ,2019,2019-05-13 14:01:00,short,premarket_ny,179.5,181.27795,1670.054085,2969.27,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,1475.86,0.497
sp500,QQQ,2019,2019-05-20 13:50:00,short,premarket_ny,179.75,180.697975,891.665962,845.28,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-850.89,-1.0066
sp500,QQQ,2019,2019-05-21 14:06:00,short,premarket_ny,181.3933,181.858139,876.103541,407.25,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-412.81,-1.0137
sp500,SPY,2019,2019-05-21 14:09:00,short,london,285.73,286.228573,862.428513,429.98,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-438.61,-1.0201
sp500,SPY,2019,2019-05-24 14:07:00,short,4h,283.5,284.22835,861.782046,627.68,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,482.66,0.769
sp500,QQQ,2019,2019-05-24 14:07:00,short,4h,179.34,179.867934,878.559278,463.82,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,985.06,2.1238
sp500,QQQ,2019,2019-05-29 14:01:00,short,premarket_ny,176.04,176.617604,1816.662928,1049.31,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1060.5,-1.0107
sp500,QQQ,2019,2019-05-30 14:23:00,short,london,176.87,177.237687,894.501994,328.9,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-334.43,-1.0168
sp500,QQQ,2019,2019-05-31 14:10:00,short,premarket_ny,174.34,174.857434,1808.844288,935.96,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-946.99,-1.0118
sp500,SPY,2019,2019-06-18 14:02:00,long,premarket_ny,293.1505,290.960685,826.034188,1808.86,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-855.57,-0.473
sp500,QQQ,2019,2019-06-18 14:02:00,long,15m,187.44,185.410356,555.462365,1127.39,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-636.87,-0.5649
sp500,QQQ,2019,2019-06-20 14:11:00,long,premarket_ny,189.55,189.061045,811.314562,396.7,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-402.08,-1.0136
sp500,SPY,2019,2019-06-20 14:11:00,long,premarket_ny,295.99,295.590401,805.634937,321.93,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-330.28,-1.0259
sp500,SPY,2019,2019-07-01 14:19:00,long,premarket_ny,296.175,295.970483,1291.807858,264.2,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-277.59,-1.0507
sp500,QQQ,2019,2019-07-08 14:14:00,long,london,189.41,188.911059,803.406604,400.85,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,191.51,0.4778
sp500,QQQ,2019,2019-07-09 14:18:00,long,premarket_ny,189.7605,188.631024,401.766461,453.79,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,402.91,0.8879
sp500,SPY,2019,2019-07-09 14:18:00,long,premarket_ny,296.29,295.450371,398.992536,335.01,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,440.74,1.3156
sp500,QQQ,2019,2019-08-12 14:07:00,short,premarket_ny,184.75,185.798475,1665.22233,1745.94,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1756.71,-1.0062
sp500,QQQ,2019,2019-09-27 14:13:00,short,premarket_ny,188.43,189.848843,1602.950348,2274.33,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,3539.96,1.5565
sp500,QQQ,2019,2019-10-09 14:14:00,short,premarket_ny,186.68,187.308668,419.622361,263.8,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-266.54,-1.0104
sp500,SPY,2019,2019-10-09 14:14:00,short,premarket_ny,290.41,291.279041,418.260756,363.49,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-367.74,-1.0117
sp500,QQQ,2019,2019-10-15 14:00:00,long,premarket_ny,192.21,191.540779,1619.667732,1083.92,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,2127.07,1.9624
sp500,QQQ,2019,2019-11-06 15:24:00,long,4h,199.66,199.440034,796.614424,175.23,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-180.79,-1.0318
sp500,QQQ,2019,2019-11-07 15:09:00,long,premarket_ny,201.01,200.579899,1579.658385,679.41,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-690.53,-1.0164
sp500,QQQ,2019,2019-11-11 14:58:00,long,4h,200.39,199.919961,786.774727,369.81,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,352.46,0.9531
sp500,SPY,2019,2019-11-11 14:59:00,long,premarket_ny,308.01,307.239199,793.713742,611.8,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,170.03,0.2779
sp500,QQQ,2019,2019-11-15 15:26:00,long,15m,202.51,201.979749,391.327488,207.5,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,28.53,0.1375
sp500,QQQ,2019,2019-11-26 15:12:00,long,15m,204.44,204.029556,775.489066,318.29,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,258.12,0.8109
sp500,SPY,2019,2019-11-26 15:21:00,long,15m,313.675,313.028633,783.725386,506.57,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,379.34,0.7488
sp500,SPY,2019,2019-12-10 15:21:00,long,premarket_ny,314.02,312.778598,1273.817839,1581.32,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-784.66,-0.4962
sp500,QQQ,2019,2019-12-17 15:17:00,long,premarket_ny,209.38,209.019062,378.035422,136.45,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-57.59,-0.422
sp500,SPY,2019,2019-12-19 14:50:00,long,london,320.0727,319.397993,1239.203769,836.1,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,825.43,0.9872
sp500,SPY,2019,2019-12-26 15:00:00,long,premarket_ny,322.055,321.607795,768.100444,343.5,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,367.71,1.0705
sp500,SPY,2020,2020-01-02 14:55:00,long,premarket_ny,323.7254,323.377627,1235.615123,429.71,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-443.71,-1.0326
sp500,SPY,2020,2020-01-08 15:12:00,long,premarket_ny,323.89,322.637611,1229.507388,1539.82,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1467.62,0.9531
sp500,QQQ,2020,2020-01-13 15:16:00,long,london,219.64,218.958036,1467.76624,1000.96,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,1816.09,1.8143
sp500,QQQ,2020,2020-01-22 14:55:00,long,london,224.75,224.087525,730.090185,483.67,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-489.41,-1.0119
sp500,SPY,2020,2020-01-22 15:00:00,long,london,332.71,331.966729,764.737921,568.41,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-577.31,-1.0157
sp500,QQQ,2020,2020-02-11 15:29:00,long,premarket_ny,233.69,232.276631,347.43837,491.06,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-493.9,-1.0058
